hospital_id,hem_reference_no,hospital_name,hospital_parent_type,hospital_type,hospital_sub_type,establishment_year,state_name,state_code,district_name,division_name,block_name,pincode,geo_latitude,geo_longitude,org_head_name,org_head_contact,contact_email,accreditation_board,accreditation_level,accreditation_valid_upto,delisted_from_gov_schemes,total_bed_strength,inpatient_beds,has_fully_equipped_ot,has_icu_with_ac,has_casualty,has_opd,has_hdu,has_general_ward,has_labour_room,created_at,updated_at
34dbc358-44de-45b3-8185-99e0856b2a0a,UPHOSPREF000422,District Hospital Sultanpur,Single,PUBLIC,CHC,1965,Uttar Pradesh,UP,Sultanpur,Ayodhya,Sultanpur Block 8,265471,25.887757,77.361231,DR. AMIT KUMAR,8163051487,hospital422@gov.up.in,,,2028-05-06,False,56,42,False,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
f399ac92-a52b-4638-8e5e-362ac45c47a9,UPHOSPREF000423,Trauma Centre Bulandshahr Block 1,Single,PUBLIC,District Hospital,1955,Uttar Pradesh,UP,Bulandshahr,Meerut,Bulandshahr Block 1,257616,24.934592,78.072427,DR. PAPPU YADAV,7918129595,hospital423@gov.up.in,JCI,,2028-07-16,False,222,187,True,False,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
af9c4663-08cd-4aa8-a9b0-5d4a9f1c3441,UPHOSPREF000424,Combined Hospital Ballia,Single,PUBLIC,PHC,1958,Uttar Pradesh,UP,Ballia,Azamgarh,Ballia Block 2,269308,25.071686,80.310248,DR. DEVENDRA KUMAR,8007511077,hospital424@gov.up.in,NABL,,,False,98,87,False,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
59feb58f-10b2-44b7-95ec-9961cdd9cb34,UPHOSPREF000425,District Hospital Azamgarh,Single,PUBLIC,Civil Hospital,1956,Uttar Pradesh,UP,Azamgarh,Azamgarh,Azamgarh,256688,27.282229,80.279384,DR. ASHOK KUMAR SHARMA,7679091508,hospital425@gov.up.in,NABL,,,False,13,10,False,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
9b5aec1c-f59c-4cbe-b343-a4d10f65aa9e,UPHOSPREF000426,Dr. Verma Heart Institute,Single,PRIVATE,Private,2021,Uttar Pradesh,UP,Moradabad,Moradabad,Moradabad Block 7,275881,24.940655,81.317924,DR. PAPPU YADAV,7809051444,hospital426@pvt.up.in,,FULL,2029-02-03,False,137,127,False,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
9c496e68-ffd7-4bc9-bf67-3498c1551012,UPHOSPREF000427,Primary Health Centre Barabanki Block 6,Single,PUBLIC,District Hospital,1993,Uttar Pradesh,UP,Barabanki,Ayodhya,Barabanki Block 6,280780,28.348268,77.824407,DR. RAJU YADAV,8124222522,hospital427@gov.up.in,,FULL,2027-09-10,False,277,204,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
98f30103-c1c1-4ca1-abc0-d45e6011bbe5,UPHOSPREF000428,Tiwari & Sharma Children Hospital,Single,PRIVATE,Private,2000,Uttar Pradesh,UP,Mau,Azamgarh,Mau Block 8,241021,28.239163,84.291376,DR. DEEPAK KUMAR,7829326030,hospital428@pvt.up.in,NABH,FULL,,False,215,175,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
ebb52fbc-b517-485b-b021-7ba799124c1b,UPHOSPREF000429,Community Health Centre Badagaon,Single,PUBLIC,CHC,1967,Uttar Pradesh,UP,Jhansi,Jhansi,Badagaon,250106,23.887185,83.574324,DR. JAGDISH PRASAD,7899661398,hospital429@gov.up.in,NABL,,,False,121,113,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
4b4e4e27-1afd-49a5-a213-7eec78fdd5ea,UPHOSPREF000430,Women Hospital Amroha,Single,PUBLIC,Medical College,1969,Uttar Pradesh,UP,Amroha,Moradabad,Amroha Block 6,219684,27.324789,78.413736,DR. HEMANT KUMAR,8010348427,hospital430@gov.up.in,NABL,FULL,2029-03-20,False,75,61,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
70d8413d-6cee-47a1-8dca-499191c83394,UPHOSPREF000431,Urban Community Health Centre Muradnagar,Single,PUBLIC,Civil Hospital,1991,Uttar Pradesh,UP,Ghaziabad,Meerut,Muradnagar,237937,28.783942,81.677487,DR. RAJEEV KUMAR,7896226586,hospital431@gov.up.in,NABH,PRE,2029-02-01,False,30,26,False,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
a85182ea-39a5-4653-b72c-0a3cf60c8bdb,UPHOSPREF000432,Singh & Srivastava Heart Institute,Single,PRIVATE,Private,2014,Uttar Pradesh,UP,Shravasti,Devipatan,Shravasti Block 8,271530,24.394842,81.019024,DR. PREM SHANKAR,9630664324,hospital432@pvt.up.in,,PRE,2030-10-29,False,245,221,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
acf54909-f429-4c8a-8b44-561e9ab988b9,UPHOSPREF000433,Community Health Centre Naujheel,Single,PUBLIC,Civil Hospital,1979,Uttar Pradesh,UP,Mathura,Agra,Naujheel,247276,27.713424,83.85724,DR. SANJAY KUMAR,7542690228,hospital433@gov.up.in,NABL,PRE,,False,29,20,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
8d495549-7062-42a0-9e4e-44aeb67e59c4,UPHOSPREF000434,Srivastava & Agarwal Eye Hospital,Single,PRIVATE,Trust,1991,Uttar Pradesh,UP,Mathura,Agra,Baldeo,260947,24.766727,84.36136,DR. RAMU KAKA,9552913162,hospital434@pvt.up.in,NABL,,,False,30,21,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
f3cfe0e0-227e-4fe0-966e-6015b1c1e599,UPHOSPREF000435,Dr. Pandey Hospital & Research Centre,Single,PRIVATE,NGO,1995,Uttar Pradesh,UP,Badaun,Bareilly,Badaun Block 2,248957,30.116781,83.700189,DR. DEVENDRA KUMAR RAJBHAR,9732756069,hospital435@pvt.up.in,NABL,,2028-04-07,False,28,21,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
38649307-865a-4a7e-aa7f-91fd66ad2b69,UPHOSPREF000436,Women Hospital Hathras,Single,PUBLIC,PHC,1958,Uttar Pradesh,UP,Hathras,Aligarh,Hathras Block 8,297898,27.023278,83.277945,DR. PAPPU YADAV,7538642109,hospital436@gov.up.in,,FULL,2027-01-08,False,144,127,False,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
95013210-df30-4699-9644-32da7da48a5d,UPHOSPREF000437,Ganesh Eye Hospital,Single,PRIVATE,Trust,1993,Uttar Pradesh,UP,Sitapur,Lucknow,Sitapur Block 4,272878,26.363822,79.378165,DR. RAM PRASAD,7885431784,hospital437@pvt.up.in,NABH,PRE,2026-11-02,False,117,90,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
7a3ee66c-aae8-4a51-88c8-644fe1342824,UPHOSPREF000438,Zonal Hospital Mirzapur,Single,PUBLIC,District Hospital,1959,Uttar Pradesh,UP,Mirzapur,Mirzapur,Mirzapur Block 1,241607,26.991653,84.46151,DR. HARI OM,9690679783,hospital438@gov.up.in,JCI,FULL,,False,170,120,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
c0b8fd1c-4317-4af4-b509-e0c4565ba6bc,UPHOSPREF000439,Dr. Gupta Cancer Institute,Single,PRIVATE,Private,1990,Uttar Pradesh,UP,Kanpur Dehat,Kanpur,Kanpur Block 8,202887,23.725709,81.019741,DR. LAKHAN LAL,8044930554,hospital439@pvt.up.in,NABL,FULL,,False,36,30,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
27077ebb-6db8-4e5d-8b41-58a6f7931f09,UPHOSPREF000440,Combined Hospital Etah,Single,PUBLIC,PHC,1967,Uttar Pradesh,UP,Etah,Aligarh,Etah Block 8,227177,27.955039,79.743096,DR. NARESH KUMAR,7549402185,hospital440@gov.up.in,NABH,,,False,42,33,True,False,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
50204bf6-9931-42db-97f1-f9a549ab8921,UPHOSPREF000441,Dr. Pandey Medical Centre,Single,PRIVATE,Private,1994,Uttar Pradesh,UP,Barabanki,Ayodhya,Barabanki Block 2,214172,29.295242,82.148662,DR. RAMU KAKA,7810490996,hospital441@pvt.up.in,NABL,FULL,,False,226,211,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
834427c5-4632-4c64-9d4e-c55ddcfaefae,UPHOSPREF000442,Srivastava & Srivastava Cancer Institute,Single,PRIVATE,NGO,2018,Uttar Pradesh,UP,Hathras,Aligarh,Hathras Block 8,274462,25.926373,82.313564,DR. ANIL KUMAR CHAUHAN,7574918580,hospital442@pvt.up.in,NABH,PRE,2028-03-23,False,81,66,True,True,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
25cc882d-cade-4629-af07-bdbcaa8e2928,UPHOSPREF000443,Dr. Agarwal Medical Centre,Single,PRIVATE,NGO,2006,Uttar Pradesh,UP,Lucknow,Lucknow,Malihabad,222447,29.756363,79.366906,DR. LAKHAN LAL PASI,9420222554,hospital443@pvt.up.in,NABL,FULL,,False,26,20,False,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
f8264d5e-ffee-400a-bf57-b9ef5fc2de5d,UPHOSPREF000444,Trauma Centre Banda Block 8,Single,PUBLIC,CHC,1993,Uttar Pradesh,UP,Banda,Chitrakoot,Banda Block 8,273681,26.778198,79.427641,DR. RAMU KAKA,9796984285,hospital444@gov.up.in,NABL,FULL,,False,315,247,False,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
45e84c29-db52-4014-af17-b9d0ee2d63ce,UPHOSPREF000445,Durga Children Hospital,Single,PRIVATE,Trust,2017,Uttar Pradesh,UP,Sambhal,Moradabad,Sambhal Block 5,272309,25.59356,78.254661,DR. AMIT KUMAR,7960180233,hospital445@pvt.up.in,,PRE,,False,175,157,False,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
cc5e5b5b-3f9c-4b05-b7eb-e6ca0798eb1d,UPHOSPREF000446,Hanuman Orthopaedic Centre,Single,PRIVATE,Private,2018,Uttar Pradesh,UP,Badaun,Bareilly,Badaun Block 1,218650,29.827551,80.152501,DR. ANIL KUMAR,7891643899,hospital446@pvt.up.in,NABH,FULL,,False,204,160,False,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
377821b2-a49b-4bc4-a0f1-4fb8c7f6285f,UPHOSPREF000447,Urban Community Health Centre Shahjahanpur Block 7,Single,PUBLIC,District Hospital,1989,Uttar Pradesh,UP,Shahjahanpur,Bareilly,Shahjahanpur Block 7,232039,23.746263,79.548773,DR. NARESH KUMAR KORI,7759871744,hospital447@gov.up.in,,,,False,21,18,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
2a557c8a-e713-48d1-8205-e90d6d4721af,UPHOSPREF000448,Krishna Maternity & General Hospital,Single,PRIVATE,Private,2018,Uttar Pradesh,UP,Gorakhpur,Gorakhpur,Gagaha,243373,24.742802,77.367193,DR. MUKESH KUMAR MAURYA,7879000742,hospital448@pvt.up.in,JCI,PRE,,False,29,26,True,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
74267fc2-2786-4988-bc93-88244b6810f2,UPHOSPREF000449,Pandey & Pandey Heart Institute,Single,PRIVATE,NGO,2004,Uttar Pradesh,UP,Lalitpur,Jhansi,Lalitpur Block 6,202113,27.864895,83.908078,DR. PRADEEP KUMAR,8100619689,hospital449@pvt.up.in,NABH,,2030-02-19,False,176,152,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
b1df8b8a-7700-49d0-868f-15a80efe786f,UPHOSPREF000450,Women Hospital Ballia,Single,PUBLIC,District Hospital,1952,Uttar Pradesh,UP,Ballia,Azamgarh,Ballia Block 1,272385,27.309898,78.018722,DR. SHIV KUMAR KUMAR,9582560559,hospital450@gov.up.in,NABL,,,False,91,71,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
e0c66532-ebff-4954-8800-63e2cb651157,UPHOSPREF000451,Dr. Mishra Orthopaedic Centre,Single,PRIVATE,Trust,2018,Uttar Pradesh,UP,Sonbhadra,Mirzapur,Sonbhadra Block 8,257265,25.511921,78.114012,DR. ROHIT KUMAR KURMI,7625381564,hospital451@pvt.up.in,NABL,PRE,2027-08-29,False,167,122,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
8f7bda38-3fda-49f4-9453-fa8e3536276b,UPHOSPREF000452,Zonal Hospital Jaunpur,Single,PUBLIC,Medical College,1960,Uttar Pradesh,UP,Jaunpur,Varanasi,Jaunpur Block 2,233763,24.452836,77.689215,DR. DINESH KUMAR,7662242777,hospital452@gov.up.in,,,2030-01-11,False,93,70,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d0691e20-b1e7-4edd-be74-72a3b9c090cb,UPHOSPREF000453,Combined Hospital Lucknow,Single,PUBLIC,Medical College,1973,Uttar Pradesh,UP,Lucknow,Lucknow,Sarojini Nagar,247607,29.717341,83.481961,DR. BRIJESH KUMAR,7673656467,hospital453@gov.up.in,JCI,PRE,2026-07-13,False,129,93,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
5d745d10-cd21-48e5-925f-58429a3e5687,UPHOSPREF000454,Trauma Centre Rampur Block 4,Single,PUBLIC,District Hospital,1954,Uttar Pradesh,UP,Rampur,Moradabad,Rampur Block 4,207966,27.075318,79.2673,DR. RAMESH CHANDRA,7622384258,hospital454@gov.up.in,NABL,,,False,11,8,False,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
e14adc6c-c79a-4239-9638-60ff9f3f0573,UPHOSPREF000455,Women Hospital Pratapgarh,Single,PUBLIC,Civil Hospital,1988,Uttar Pradesh,UP,Pratapgarh,Prayagraj,Pratapgarh Block 7,213065,27.336333,79.880358,DR. ANIL KUMAR,9505706063,hospital455@gov.up.in,JCI,PRE,,False,32,25,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
619241f5-3422-453c-bcba-0e1db980ad70,UPHOSPREF000456,Combined Hospital Rampur,Single,PUBLIC,Medical College,1952,Uttar Pradesh,UP,Rampur,Moradabad,Rampur Block 4,216815,27.463783,79.126897,DR. LAKHAN LAL,8069414203,hospital456@gov.up.in,JCI,PRE,2028-05-29,False,31,24,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
aaa5f081-2aa2-48c7-9446-6f1876d6f411,UPHOSPREF000457,Community Health Centre Bijnor Block 7,Single,PUBLIC,Medical College,1993,Uttar Pradesh,UP,Bijnor,Moradabad,Bijnor Block 7,283420,29.885035,77.193545,DR. MUKESH KUMAR,7640293086,hospital457@gov.up.in,NABL,PRE,,False,68,56,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
08ab8528-92cf-4e3a-b598-5a5ffda9e765,UPHOSPREF000458,Dr. Tiwari Heart Institute,Single,PRIVATE,Private,2021,Uttar Pradesh,UP,Pratapgarh,Prayagraj,Pratapgarh Block 2,277558,24.734835,78.306376,DR. HEMANT KUMAR,7848593738,hospital458@pvt.up.in,JCI,,2030-11-04,False,60,51,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
34582c76-948b-4ff1-b5ea-30b1e41c3fd3,UPHOSPREF000459,Community Health Centre Saharanpur Block 6,Single,PUBLIC,Medical College,1982,Uttar Pradesh,UP,Saharanpur,Saharanpur,Saharanpur Block 6,264131,24.169197,84.370557,DR. UMESH KUMAR,9643208737,hospital459@gov.up.in,,FULL,,False,17,15,False,False,False,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
b0d0a36d-733b-4790-b6cb-b1776cdbe3b1,UPHOSPREF000460,Hanuman Multispeciality Hospital,Single,PRIVATE,Trust,2021,Uttar Pradesh,UP,Mau,Azamgarh,Mau Block 6,268265,29.784742,79.10799,DR. ROHIT KUMAR,9740642147,hospital460@pvt.up.in,JCI,,2027-06-03,False,64,48,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
54b20748-91e8-411a-bb22-b4a41e7cd872,UPHOSPREF000461,Krishna Multispeciality Hospital,Single,PRIVATE,NGO,2002,Uttar Pradesh,UP,Raebareli,Lucknow,Raebareli Block 1,261526,23.896493,82.686275,DR. PREM SHANKAR DUBEY,9837217901,hospital461@pvt.up.in,JCI,FULL,,False,244,177,False,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
a07869aa-6cb5-42b3-8592-33bf95ca49fb,UPHOSPREF000462,Dr. Agarwal Multispeciality Hospital,Single,PRIVATE,Trust,1999,Uttar Pradesh,UP,Hardoi,Lucknow,Hardoi Block 7,270547,23.636093,77.872212,DR. SANJAY KUMAR,9624140710,hospital462@pvt.up.in,NABH,FULL,2030-06-04,False,137,102,False,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
2ece46c0-d99c-499e-95a5-c0d91ef7a0c1,UPHOSPREF000463,Medical College Hospital Varanasi,Single,PUBLIC,CHC,1962,Uttar Pradesh,UP,Varanasi,Varanasi,Arajiline,221860,26.35067,84.071079,DR. MUKESH KUMAR,7009605756,hospital463@gov.up.in,NABL,PRE,2027-10-23,False,73,66,False,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
781f96ae-034b-4a7c-9b21-4623143b17d4,UPHOSPREF000464,Dr. Verma Children Hospital,Single,PRIVATE,NGO,2002,Uttar Pradesh,UP,Meerut,Meerut,Inchauli,286578,24.352049,81.785551,DR. SURESH KUMAR,9711582710,hospital464@pvt.up.in,NABH,PRE,2028-03-07,False,81,70,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
43996e5a-0ba1-49a3-bca8-48d6bf5d4d79,UPHOSPREF000465,Gupta & Pandey Hospital & Research Centre,Single,PRIVATE,NGO,1996,Uttar Pradesh,UP,Ghazipur,Varanasi,Ghazipur Block 5,241795,29.764399,80.094043,DR. LAKHAN LAL,7801325570,hospital465@pvt.up.in,NABL,FULL,,False,183,149,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
4bd854c8-5c65-4135-abd3-1499a9003c3e,UPHOSPREF000466,Community Health Centre Loni,Single,PUBLIC,CHC,1985,Uttar Pradesh,UP,Ghaziabad,Meerut,Loni,247867,28.544959,79.662444,DR. RAM PRASAD,9513298752,hospital466@gov.up.in,JCI,PRE,,False,135,102,True,False,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
61cc971e-208f-4727-bce5-e8e9cb5fdb04,UPHOSPREF000467,Saraswati Nursing Home,Single,PRIVATE,Private,2010,Uttar Pradesh,UP,Lakhimpur Kheri,Lucknow,Lakhimpur Block 6,273896,29.654776,82.476894,DR. RAVI SHANKAR CHAUHAN,9701278621,hospital467@pvt.up.in,NABH,FULL,2030-04-12,False,49,37,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
27cb775a-7e36-4a95-8089-3e3585456557,UPHOSPREF000468,Tiwari & Verma Maternity & General Hospital,Single,PRIVATE,NGO,2014,Uttar Pradesh,UP,Lucknow,Lucknow,Itaunja,250944,25.256854,78.822284,DR. SUSHIL KUMAR,9728098848,hospital468@pvt.up.in,JCI,FULL,2030-04-21,False,30,26,True,False,False,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
72efbd34-cf81-4cf0-8910-777597ae85ba,UPHOSPREF000469,Combined Hospital Hardoi,Single,PUBLIC,District Hospital,1962,Uttar Pradesh,UP,Hardoi,Lucknow,Hardoi Block 7,276680,26.478606,78.935451,DR. HARI OM,9849387181,hospital469@gov.up.in,JCI,FULL,,True,70,56,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
8d76fa6a-16be-4276-a4a0-d59fe9ee5a7f,UPHOSPREF000470,Urban Community Health Centre Hathras Block 3,Single,PUBLIC,Civil Hospital,1958,Uttar Pradesh,UP,Hathras,Aligarh,Hathras Block 3,262605,24.664932,79.157461,DR. ANIL KUMAR,7582533255,hospital470@gov.up.in,NABH,,2026-07-08,False,274,213,False,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
88f78b56-50e9-4119-b191-af66e4852c3f,UPHOSPREF000471,Dr. Srivastava Eye Hospital,Single,PRIVATE,Trust,1991,Uttar Pradesh,UP,Aligarh,Aligarh,Bijauli,260766,29.868033,78.486513,DR. DEVENDRA KUMAR,7530553988,hospital471@pvt.up.in,NABL,,,False,54,46,True,False,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
e0f72d54-9e20-4745-ad4e-10c19845d116,UPHOSPREF000472,Mishra & Tiwari Surgical Centre,Single,PRIVATE,NGO,1990,Uttar Pradesh,UP,Lucknow,Lucknow,Bakshi Ka Talab,248952,30.099026,77.565823,DR. RAMESH CHANDRA,7534156784,hospital472@pvt.up.in,NABH,FULL,,False,94,77,True,True,True,True,False,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
b64abb23-82b5-4b72-88ae-dc6ecd7225bf,UPHOSPREF000473,District Hospital Kanpur Nagar,Single,PUBLIC,Civil Hospital,1976,Uttar Pradesh,UP,Kanpur Nagar,Kanpur,Maharajpur,275958,27.887732,79.29616,DR. RAKESH KUMAR,7998875186,hospital473@gov.up.in,NABL,PRE,,False,40,33,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
0f2d4ec6-9c01-4b87-9930-0670cbc2cc1c,UPHOSPREF000474,Community Health Centre Basti Block 4,Single,PUBLIC,PHC,1979,Uttar Pradesh,UP,Basti,Basti,Basti Block 4,204932,25.424087,77.756229,DR. BRIJESH KUMAR,9718222536,hospital474@gov.up.in,NABL,,,False,258,187,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d3d7f8a4-1799-47d3-9d57-2e392c987e85,UPHOSPREF000475,Combined Hospital Firozabad,Single,PUBLIC,PHC,1987,Uttar Pradesh,UP,Firozabad,Agra,Firozabad Block 4,271166,25.594148,84.43794,DR. SANTOSH KUMAR PANDEY,9878302275,hospital475@gov.up.in,NABL,FULL,,False,229,202,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
d05c8016-35c4-4f07-bafe-6ac618c401e7,UPHOSPREF000476,Dr. Pandey Orthopaedic Centre,Single,PRIVATE,Private,2007,Uttar Pradesh,UP,Shahjahanpur,Bareilly,Shahjahanpur Block 6,214092,25.558233,80.484275,DR. SURESH KUMAR,7863566496,hospital476@pvt.up.in,NABL,FULL,,False,233,167,False,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
caf48ebb-7ba5-4b1c-a025-ae041895778e,UPHOSPREF000477,Ram Multispeciality Hospital,Single,PRIVATE,Private,2020,Uttar Pradesh,UP,Agra,Agra,Achhnera,274291,30.331538,80.67764,DR. UMESH KUMAR,7748811143,hospital477@pvt.up.in,NABH,FULL,,True,102,94,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
24db8f70-0798-46f8-a59d-9bf812a2a450,UPHOSPREF000478,Urban Community Health Centre Raebareli Block 4,Single,PUBLIC,CHC,1979,Uttar Pradesh,UP,Raebareli,Lucknow,Raebareli Block 4,254139,27.034413,79.537939,DR. RAMESH CHANDRA,7739143004,hospital478@gov.up.in,NABL,PRE,,False,7,5,False,False,False,True,False,False,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
65e9cae5-1bb5-47e7-8469-3b64297e5819,UPHOSPREF000479,Trauma Centre Kaushambi Block 4,Single,PUBLIC,Civil Hospital,1964,Uttar Pradesh,UP,Kaushambi,Prayagraj,Kaushambi Block 4,288922,29.901336,81.706461,DR. VIJAY KUMAR,8019860792,hospital479@gov.up.in,NABL,,,False,319,256,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
15176ead-9e35-46f3-b718-1ee80ed8d1ac,UPHOSPREF000480,Trauma Centre Ghazipur Block 5,Single,PUBLIC,District Hospital,1984,Uttar Pradesh,UP,Ghazipur,Varanasi,Ghazipur Block 5,200735,28.091139,82.070762,DR. RAMU KAKA,7956675036,hospital480@gov.up.in,NABH,,,False,88,63,True,True,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
304abb1b-8927-402c-bb21-99af928a56d2,UPHOSPREF000481,Verma & Mishra Orthopaedic Centre,Single,PRIVATE,NGO,2003,Uttar Pradesh,UP,Fatehpur,Prayagraj,Fatehpur Block 2,298697,29.726295,82.038619,DR. RAM PRASAD,8028450331,hospital481@pvt.up.in,JCI,,,False,117,111,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
41daf0d0-d3ba-4bf0-a9d2-8cbaabf6d384,UPHOSPREF000482,Krishna Orthopaedic Centre,Single,PRIVATE,Trust,2008,Uttar Pradesh,UP,Rampur,Moradabad,Rampur Block 5,256160,24.899949,77.810775,DR. DINESH KUMAR,9492228534,hospital482@pvt.up.in,NABL,,,False,183,140,True,True,True,True,True,True,False,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
eff8c7f7-6b7a-4d39-aada-88ac58e6c863,UPHOSPREF000483,Shakti Cancer Institute,Single,PRIVATE,Private,1995,Uttar Pradesh,UP,Agra,Agra,Samsabad,268392,30.484241,83.917875,DR. BABLU KUMAR,9585565032,hospital483@pvt.up.in,JCI,FULL,,False,42,33,True,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
76f0688b-0b6e-428c-9661-228e6786d89d,UPHOSPREF000484,Dr. Srivastava Medical Centre,Single,PRIVATE,Private,1990,Uttar Pradesh,UP,Kannauj,Kanpur,Kannauj Block 8,238244,27.898308,80.640655,DR. RAM PRASAD,7081510833,hospital484@pvt.up.in,,PRE,2029-02-14,False,265,247,False,False,True,True,False,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
0bbf506d-973a-42f6-896f-270c78cdb37e,UPHOSPREF000485,Women Hospital Mirzapur,Single,PUBLIC,CHC,1955,Uttar Pradesh,UP,Mirzapur,Mirzapur,Mirzapur Block 5,261361,24.926635,82.504408,DR. ARVIND KUMAR,8180418831,hospital485@gov.up.in,NABH,FULL,2028-07-18,False,175,163,True,True,True,True,True,True,True,2026-02-27T15:58:11+05:30,2026-02-27T15:58:11+05:30
